%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Airspeed Differential Pressure [Pa],Aux Differential Pressure [Pa],ELD Probe X axis [mm],ELD Probe Y axis [mm],Voltage [V]
73894.542,298.472,22.845,19.896,-323.363,75.895,1.5
73890.51,298.471,22.924,19.576,-323.315,75.885,1.5
73886.479,298.471,22.845,20.056,-323.347,75.885,1.5
73890.51,298.474,23.082,20.056,-323.363,75.895,1.5
73890.51,298.471,23.003,19.736,-323.363,75.874,1.5
73898.573,298.471,22.924,19.896,-323.347,75.895,1.5
73890.51,298.476,23.003,19.896,-323.315,75.874,1.5
73890.51,298.474,22.924,19.896,-323.347,75.895,1.5
73894.542,298.476,22.924,19.896,-323.347,75.895,1.5
73894.542,298.474,23.161,20.056,-323.347,75.906,1.5
73886.479,298.472,23.082,19.896,-323.347,75.885,1.5
73898.573,298.474,23.003,20.217,-323.347,75.895,1.5
73898.573,298.472,23.003,19.896,-323.363,75.917,1.5
73890.51,298.474,23.003,19.896,-323.363,75.906,1.5
73894.542,298.474,22.766,19.896,-323.331,75.906,1.5
73894.542,298.474,23.003,19.896,-323.347,75.885,1.5
73894.542,298.474,23.003,19.896,-323.363,75.895,1.5
73894.542,298.474,22.924,20.056,-323.363,75.895,1.5
73898.573,298.476,22.924,19.736,-323.347,75.885,1.5
73898.573,298.477,22.924,20.056,-323.347,75.874,1.5
73894.542,298.479,23.003,20.056,-323.363,75.895,1.5
73898.573,298.477,22.924,19.896,-323.331,75.885,1.5
73898.573,298.476,23.003,20.056,-323.347,75.895,1.5
73898.573,298.476,22.924,20.217,-323.347,75.885,1.5
73898.573,298.476,22.924,20.217,-323.347,75.895,1.5
73894.542,298.479,22.924,20.056,-323.38,75.895,1.5
73894.542,298.477,22.766,19.736,-323.347,75.895,1.5
73894.542,298.476,22.845,19.896,-323.363,75.895,1.5
73894.542,298.477,22.845,20.056,-323.363,75.895,1.5
73894.542,298.477,22.766,20.056,-323.331,75.863,1.5
73898.573,298.476,22.924,19.896,-323.363,75.895,1.5
73898.573,298.474,22.845,19.736,-323.347,75.874,1.5
73898.573,298.474,22.766,20.056,-323.363,75.885,1.5
73890.51,298.474,22.845,20.056,-323.347,75.895,1.5
73894.542,298.476,22.687,19.896,-323.38,75.885,1.5
73894.542,298.476,22.687,20.056,-323.347,75.885,1.5
73890.51,298.476,22.766,20.056,-323.363,75.885,1.5
73894.542,298.477,22.687,20.056,-323.347,75.885,1.5
73894.542,298.476,22.687,19.896,-323.38,75.895,1.5
73894.542,298.471,22.608,19.896,-323.363,75.895,1.5
73898.573,298.476,22.687,19.896,-323.347,75.917,1.5
73894.542,298.472,22.845,20.056,-323.363,75.906,1.5
73894.542,298.474,22.845,20.056,-323.331,75.895,1.5
73894.542,298.476,22.687,20.056,-323.363,75.895,1.5
73898.573,298.477,22.766,19.896,-323.331,75.874,1.5
73894.542,298.476,22.766,20.217,-323.363,75.895,1.5
73890.51,298.476,22.766,20.056,-323.363,75.885,1.5
73890.51,298.474,22.766,20.217,-323.347,75.895,1.5
73898.573,298.474,22.845,20.217,-323.347,75.895,1.5
73894.542,298.476,22.766,19.736,-323.347,75.906,1.5
73902.604,298.476,22.766,19.896,-323.347,75.885,1.5
73902.604,298.476,22.924,20.056,-323.331,75.874,1.5
73894.542,298.476,22.766,19.736,-323.363,75.895,1.5
73898.573,298.474,22.924,19.896,-323.347,75.906,1.5
73890.51,298.474,22.924,19.896,-323.38,75.895,1.5
73894.542,298.476,22.924,19.736,-323.347,75.906,1.5
73898.573,298.472,22.845,19.896,-323.363,75.906,1.5
73898.573,298.476,22.924,20.056,-323.331,75.895,1.5
73894.542,298.474,22.845,19.736,-323.298,75.895,1.5
73898.573,298.472,23.003,20.217,-323.331,75.885,1.5
73902.604,298.474,23.003,20.056,-323.347,75.874,1.5
73898.573,298.474,23.003,20.056,-323.363,75.906,1.5
73898.573,298.474,23.003,20.056,-323.363,75.885,1.5
73898.573,298.476,22.924,19.896,-323.331,75.863,1.5
73894.542,298.476,22.924,19.896,-323.38,75.885,1.5
73902.604,298.474,23.003,20.056,-323.347,75.895,1.5
73898.573,298.474,22.845,20.056,-323.347,75.895,1.5
73902.604,298.472,22.924,19.896,-323.363,75.917,1.5
73902.604,298.474,22.924,19.896,-323.347,75.874,1.5
73890.51,298.474,22.845,20.056,-323.38,75.906,1.5
73902.604,298.476,22.845,20.056,-323.363,75.895,1.5
73902.604,298.471,22.924,19.896,-323.38,75.895,1.5
73894.542,298.472,22.845,19.896,-323.347,75.895,1.5
73902.604,298.476,22.845,19.736,-323.38,75.895,1.5
73890.51,298.476,22.766,20.217,-323.363,75.874,1.5
73894.542,298.472,22.687,19.736,-323.363,75.906,1.5
73894.542,298.477,22.924,19.576,-323.347,75.885,1.5
73898.573,298.471,22.766,19.576,-323.363,75.885,1.5
73902.604,298.474,22.766,19.736,-323.331,75.906,1.5
73898.573,298.474,22.608,19.416,-323.331,75.906,1.5
73898.573,298.474,22.687,19.736,-323.363,75.874,1.5
73894.542,298.472,22.766,19.576,-323.363,75.895,1.5
73894.542,298.469,22.766,19.736,-323.363,75.906,1.5
73894.542,298.471,22.529,19.736,-323.331,75.895,1.5
73898.573,298.471,22.608,19.576,-323.363,75.895,1.5
73894.542,298.469,22.687,19.416,-323.331,75.895,1.5
73890.51,298.469,22.687,19.736,-323.38,75.885,1.5
73894.542,298.471,22.608,19.576,-323.38,75.895,1.5
73894.542,298.469,22.608,19.416,-323.363,75.895,1.5
73890.51,298.469,22.687,19.416,-323.331,75.895,1.5
73894.542,298.469,22.687,19.576,-323.347,75.885,1.5
73894.542,298.471,22.529,19.576,-323.347,75.906,1.5
73894.542,298.471,22.687,19.576,-323.331,75.895,1.5
73894.542,298.471,22.766,19.736,-323.331,75.885,1.5
73894.542,298.472,22.608,19.416,-323.363,75.895,1.5
73894.542,298.471,22.608,19.576,-323.38,75.895,1.5
73890.51,298.472,22.529,19.416,-323.347,75.885,1.5
73890.51,298.471,22.608,19.576,-323.363,75.885,1.5
73886.479,298.469,22.608,19.416,-323.347,75.885,1.5
73894.542,298.472,22.608,19.256,-323.347,75.885,1.5
73898.573,298.471,22.766,19.576,-323.347,75.885,1.5
73902.604,298.474,22.687,19.416,-323.363,75.885,1.5
73894.542,298.474,22.687,19.576,-323.363,75.885,1.5
73894.542,298.472,22.608,19.576,-323.363,75.895,1.5
73894.542,298.474,22.45,19.416,-323.347,75.885,1.5
73890.51,298.476,22.608,19.576,-323.363,75.895,1.5
73890.51,298.474,22.608,19.576,-323.363,75.895,1.5
73898.573,298.476,22.687,19.416,-323.347,75.906,1.5
73894.542,298.477,22.608,19.256,-323.38,75.895,1.5
73894.542,298.474,22.608,19.576,-323.331,75.895,1.5
73894.542,298.476,22.687,19.416,-323.347,75.885,1.5
73890.51,298.476,22.687,19.736,-323.331,75.874,1.5
73898.573,298.476,22.608,19.416,-323.331,75.895,1.5
73898.573,298.477,22.687,19.416,-323.347,75.874,1.5
73890.51,298.477,22.608,19.576,-323.363,75.885,1.5
73894.542,298.477,22.687,19.736,-323.347,75.885,1.5
73894.542,298.476,22.608,19.576,-323.331,75.895,1.5
73886.479,298.477,22.608,19.416,-323.363,75.885,1.5
73894.542,298.477,22.608,19.736,-323.363,75.885,1.5
73898.573,298.472,22.608,19.576,-323.363,75.906,1.5
73890.51,298.476,22.529,19.576,-323.38,75.895,1.5
73902.604,298.476,22.529,19.416,-323.331,75.885,1.5
73898.573,298.474,22.608,19.416,-323.363,75.874,1.5
73898.573,298.472,22.687,19.416,-323.347,75.874,1.5
73906.636,298.477,22.608,19.416,-323.363,75.885,1.5
73906.636,298.474,22.687,19.736,-323.38,75.863,1.5
73902.604,298.474,22.608,19.736,-323.347,75.885,1.5
73906.636,298.474,22.45,19.576,-323.331,75.906,1.5
73902.604,298.474,22.529,19.736,-323.347,75.885,1.5
73898.573,298.474,22.529,19.416,-323.347,75.895,1.5
73902.604,298.476,22.608,19.576,-323.347,75.885,1.5
73902.604,298.474,22.45,19.416,-323.331,75.885,1.5
73906.636,298.474,22.608,19.416,-323.347,75.895,1.5
73902.604,298.474,22.608,19.256,-323.363,75.895,1.5
73902.604,298.474,22.529,19.416,-323.38,75.885,1.5
73898.573,298.471,22.371,19.256,-323.331,75.895,1.5
73898.573,298.476,22.529,19.256,-323.315,75.885,1.5
73894.542,298.472,22.608,19.576,-323.347,75.895,1.5
73906.636,298.472,22.529,19.256,-323.315,75.895,1.5
73902.604,298.472,22.608,19.416,-323.347,75.895,1.5
73898.573,298.472,22.687,19.256,-323.347,75.895,1.5
73902.604,298.471,22.608,19.256,-323.331,75.895,1.5
73898.573,298.472,22.529,19.096,-323.363,75.895,1.5
73898.573,298.471,22.529,19.096,-323.347,75.895,1.5
73894.542,298.471,22.608,19.416,-323.347,75.895,1.5
73906.636,298.471,22.608,19.096,-323.38,75.917,1.5
73898.573,298.468,22.766,19.096,-323.347,75.906,1.5
73894.542,298.469,22.608,18.936,-323.331,75.895,1.5
73902.604,298.469,22.687,18.936,-323.347,75.885,1.5
73890.51,298.471,22.845,18.776,-323.363,75.895,1.5
73898.573,298.469,22.687,18.936,-323.363,75.895,1.5
73898.573,298.469,22.766,18.936,-323.363,75.874,1.5
73890.51,298.472,22.608,18.936,-323.347,75.863,1.5
73890.51,298.474,22.529,18.936,-323.347,75.895,1.5
73898.573,298.474,22.608,18.936,-323.347,75.895,1.5
73890.51,298.472,22.687,19.256,-323.363,75.885,1.5
73890.51,298.472,22.687,19.096,-323.38,75.906,1.5
73882.447,298.472,22.608,18.616,-323.347,75.885,1.5
73894.542,298.476,22.687,18.776,-323.331,75.906,1.5
73894.542,298.476,22.529,18.456,-323.363,75.885,1.5
73890.51,298.474,22.687,18.616,-323.363,75.895,1.5
73894.542,298.471,22.608,18.776,-323.347,75.885,1.5
73894.542,298.474,22.529,18.936,-323.331,75.906,1.5
73894.542,298.471,22.766,18.936,-323.38,75.906,1.5
73898.573,298.476,22.45,18.776,-323.38,75.906,1.5
73894.542,298.474,22.529,18.936,-323.347,75.895,1.5
73894.542,298.472,22.529,18.616,-323.363,75.885,1.5
73890.51,298.477,22.529,18.776,-323.363,75.874,1.5
73906.636,298.474,22.529,18.776,-323.331,75.895,1.5
73898.573,298.476,22.529,18.936,-323.363,75.895,1.5
73898.573,298.476,22.45,18.776,-323.347,75.863,1.5
73902.604,298.472,22.529,18.936,-323.347,75.895,1.5
73902.604,298.474,22.45,19.256,-323.347,75.917,1.5
73906.636,298.474,22.371,18.776,-323.347,75.906,1.5
73902.604,298.474,22.371,18.936,-323.347,75.895,1.5
73906.636,298.474,22.292,19.256,-323.347,75.906,1.5
73906.636,298.477,22.371,19.096,-323.347,75.906,1.5
73906.636,298.472,22.371,19.256,-323.347,75.895,1.5
73910.667,298.472,22.371,19.096,-323.363,75.895,1.5
73906.636,298.474,22.213,19.096,-323.38,75.895,1.5
73906.636,298.472,22.292,19.416,-323.347,75.895,1.5
73910.667,298.471,22.292,19.416,-323.347,75.895,1.5
73906.636,298.471,22.213,19.416,-323.331,75.895,1.5
73910.667,298.474,22.133,19.096,-323.347,75.895,1.5
73910.667,298.472,22.213,19.416,-323.347,75.885,1.5
73902.604,298.471,22.133,19.416,-323.347,75.895,1.5
73906.636,298.472,22.213,19.576,-323.347,75.895,1.5
73906.636,298.468,22.213,19.256,-323.38,75.895,1.5
73906.636,298.472,22.133,19.416,-323.363,75.885,1.5
73910.667,298.471,22.133,19.256,-323.38,75.885,1.5
73906.636,298.471,22.213,19.576,-323.331,75.906,1.5
73906.636,298.469,22.133,19.256,-323.363,75.906,1.5
73906.636,298.472,22.133,19.256,-323.315,75.906,1.5
73906.636,298.471,22.054,19.096,-323.331,75.895,1.5
73902.604,298.471,22.133,19.256,-323.347,75.895,1.5
73906.636,298.471,22.133,19.416,-323.331,75.895,1.5
73906.636,298.471,22.133,19.096,-323.331,75.885,1.5
73898.573,298.471,22.371,19.256,-323.347,75.895,1.5
73898.573,298.474,22.213,19.416,-323.347,75.906,1.5
73898.573,298.471,22.213,19.736,-323.363,75.906,1.5
73902.604,298.471,22.133,19.576,-323.347,75.895,1.5
73898.573,298.472,22.292,19.576,-323.347,75.885,1.5
73894.542,298.474,22.371,19.256,-323.347,75.895,1.5
73898.573,298.474,22.45,19.576,-323.347,75.895,1.5
73894.542,298.472,22.292,19.416,-323.315,75.885,1.5
73902.604,298.476,22.292,19.416,-323.347,75.895,1.5
73898.573,298.474,22.371,19.416,-323.363,75.895,1.5
73898.573,298.477,22.133,19.416,-323.347,75.885,1.5
73894.542,298.477,22.371,19.256,-323.363,75.895,1.5
73898.573,298.479,22.213,19.416,-323.363,75.895,1.5
73902.604,298.477,22.213,19.416,-323.363,75.895,1.5
73902.604,298.479,22.292,19.256,-323.347,75.885,1.5
73898.573,298.476,22.213,19.416,-323.363,75.895,1.5
73906.636,298.477,22.292,19.416,-323.347,75.885,1.5
73902.604,298.476,22.213,19.416,-323.347,75.885,1.5
73898.573,298.476,22.133,19.416,-323.347,75.885,1.5
73898.573,298.476,22.292,19.416,-323.347,75.906,1.5
73898.573,298.474,22.292,19.096,-323.347,75.874,1.5
73906.636,298.476,22.371,19.256,-323.363,75.895,1.5
73910.667,298.477,22.371,19.576,-323.363,75.895,1.5
73902.604,298.477,22.213,19.096,-323.363,75.895,1.5
73902.604,298.477,22.292,19.256,-323.331,75.917,1.5
73902.604,298.476,22.371,19.416,-323.363,75.874,1.5
73906.636,298.474,22.292,19.096,-323.363,75.895,1.5
73898.573,298.474,22.213,18.936,-323.331,75.906,1.5
73902.604,298.472,22.371,19.256,-323.363,75.895,1.5
73898.573,298.474,22.292,19.096,-323.347,75.906,1.5
73898.573,298.471,22.213,19.256,-323.347,75.885,1.5
73906.636,298.474,22.213,19.256,-323.396,75.895,1.5
73902.604,298.474,22.292,19.416,-323.347,75.906,1.5
73898.573,298.474,22.45,19.096,-323.363,75.906,1.5
73898.573,298.474,22.292,19.096,-323.347,75.906,1.5
73906.636,298.474,22.133,19.416,-323.331,75.885,1.5
73898.573,298.476,22.371,19.096,-323.347,75.885,1.5
73902.604,298.476,22.133,19.256,-323.363,75.906,1.5
73898.573,298.474,22.054,19.256,-323.347,75.906,1.5
73890.51,298.472,22.133,19.096,-323.331,75.895,1.5
73890.51,298.472,22.054,19.256,-323.347,75.895,1.5
73894.542,298.476,22.054,18.936,-323.363,75.885,1.5
73890.51,298.471,22.213,19.096,-323.363,75.885,1.5
73898.573,298.472,22.133,18.936,-323.38,75.874,1.5
73902.604,298.474,22.213,19.096,-323.347,75.906,1.5
73902.604,298.471,22.054,18.936,-323.347,75.906,1.5
73890.51,298.474,22.213,19.096,-323.347,75.885,1.5
73894.542,298.476,22.133,19.096,-323.347,75.885,1.5
73898.573,298.476,22.133,19.096,-323.347,75.895,1.5
73894.542,298.472,22.054,18.936,-323.347,75.895,1.5
73898.573,298.476,22.371,19.096,-323.363,75.885,1.5
73890.51,298.476,22.371,18.936,-323.347,75.885,1.5
73894.542,298.474,22.292,18.936,-323.347,75.885,1.5
73886.479,298.472,22.213,18.936,-323.347,75.906,1.5
73890.51,298.477,22.45,19.256,-323.363,75.874,1.5
73890.51,298.474,22.292,18.616,-323.331,75.885,1.5
73890.51,298.476,22.292,18.936,-323.331,75.874,1.5
73894.542,298.474,22.292,18.936,-323.363,75.906,1.5
73898.573,298.474,22.371,18.776,-323.363,75.895,1.5
73902.604,298.474,22.529,18.936,-323.347,75.895,1.5
73898.573,298.474,22.371,19.096,-323.331,75.895,1.5
73890.51,298.476,22.292,18.936,-323.363,75.895,1.5
73898.573,298.474,22.292,18.936,-323.331,75.906,1.5
73898.573,298.476,22.371,19.096,-323.331,75.895,1.5
73898.573,298.476,22.45,19.096,-323.363,75.885,1.5
73894.542,298.476,22.371,19.256,-323.38,75.895,1.5
73894.542,298.476,22.292,18.776,-323.363,75.874,1.5
73894.542,298.474,22.292,18.776,-323.347,75.895,1.5
73906.636,298.477,22.371,18.936,-323.347,75.885,1.5
73906.636,298.472,22.213,19.096,-323.331,75.906,1.5
73902.604,298.474,22.529,18.936,-323.363,75.895,1.5
73910.667,298.474,22.292,19.096,-323.347,75.895,1.5
73906.636,298.471,22.292,19.256,-323.363,75.885,1.5
73906.636,298.474,22.292,18.936,-323.347,75.885,1.5
73910.667,298.476,22.45,19.096,-323.347,75.895,1.5
